,Cestovni,Željeznički,Riječni,Pomorski,Zračni,UKUPNO
2013-01-01,65594,1216,0,218,2126,69154
2013-01-02,95781,890,0,506,2296,99473
2013-01-03,80689,699,0,716,2000,84104
2013-01-04,107390,760,3,504,3062,111719
2013-01-05,139630,745,0,11,1511,141897
2013-01-06,117451,583,0,215,1949,120198
2013-01-07,64035,571,0,0,1677,66283
2013-01-08,69060,589,0,1,1145,70795
2013-01-09,54498,513,0,7,1109,56127
2013-01-10,58284,386,0,97,1072,59839
2013-01-11,63894,479,0,0,1432,65805
2013-01-12,71185,442,0,5,837,72469
2013-01-13,70812,468,0,113,1112,72505
2013-01-14,44019,410,0,0,954,45383
2013-01-15,47408,455,0,1,764,48628
2013-01-16,48614,408,0,2,1034,50058
2013-01-17,44653,351,0,62,805,45871
2013-01-18,56012,402,0,46,1018,57478
2013-01-19,58890,475,0,0,859,60224
2013-01-20,60832,427,0,77,1426,62762
2013-01-21,54248,422,0,0,591,55261
2013-01-22,47913,425,0,0,730,49068
2013-01-23,46665,416,0,4,910,47995
2013-01-24,50912,442,0,84,918,52356
2013-01-25,50427,375,0,49,1190,52041
2013-01-26,57218,459,0,1,852,58530
2013-01-27,60576,473,0,69,1755,62873
2013-01-28,46028,457,0,4,1452,47941
2013-01-29,43983,436,0,2,715,45136
2013-01-30,49738,392,0,46,967,51143
2013-01-31,55356,396,0,58,897,56707
2013-02-01,59415,434,0,0,1171,61020
2013-02-02,57570,407,0,1,658,58636
2013-02-03,59116,450,0,137,1201,60904
2013-02-04,51391,461,0,1,898,52751
2013-02-05,50154,437,0,2,830,51423
2013-02-06,45068,438,0,1,1000,46507
2013-02-07,52810,339,0,72,1149,54370
2013-02-08,60727,409,0,51,1292,62479
2013-02-09,63872,410,0,7,791,65080
2013-02-10,73074,589,0,73,1256,74992
2013-02-11,49980,316,0,49,956,51301
2013-02-12,44340,386,0,0,511,45237
2013-02-13,47957,405,0,0,931,49293
2013-02-14,47923,602,0,43,1063,49631
2013-02-15,52065,425,0,113,1396,53999
2013-02-16,62701,383,0,2,983,64069
2013-02-17,75172,422,0,93,1574,77261
2013-02-18,54244,321,0,0,1119,55684
2013-02-19,47514,337,0,7,809,48667
2013-02-20,48025,373,0,55,1224,49677
2013-02-21,52819,379,0,108,1195,54501
2013-02-22,53755,463,0,12,1728,55958
2013-02-23,51292,391,0,0,883,52566
2013-02-24,57830,409,0,56,1831,60126
2013-02-25,52123,373,0,0,1167,53663
2013-02-26,47399,378,0,0,779,48556
2013-02-27,54044,351,0,9,1041,55445
2013-02-28,59741,364,0,98,1122,61325
2013-03-01,71910,388,0,47,1522,73867
2013-03-02,66584,366,0,7,1098,68055
2013-03-03,85549,404,0,190,1922,88065
2013-03-04,60667,344,0,49,1209,62269
2013-03-05,53103,370,0,0,772,54245
2013-03-06,54564,267,0,0,1322,56153
2013-03-07,56135,379,0,162,1336,58012
2013-03-08,67517,354,0,51,1778,69700
2013-03-09,66444,362,0,10,922,67738
2013-03-10,83169,382,0,129,1864,85544
2013-03-11,57030,330,0,1,1371,58732
2013-03-12,53813,400,0,146,987,55346
2013-03-13,53690,352,0,9,1307,55358
2013-03-14,47257,397,2,90,1708,49454
2013-03-15,66329,361,0,6,1856,68552
2013-03-16,74515,324,0,31,1207,76077
2013-03-17,87623,468,0,256,2087,90434
2013-03-18,55137,377,0,0,1418,56932
2013-03-19,56080,326,0,948,326,57680
2013-03-20,57827,338,0,11,1358,59534
2013-03-21,58889,558,0,122,198,59767
2013-03-22,81326,514,0,22,1980,83842
2013-03-23,91911,412,160,3852,1605,97940
2013-03-24,84255,380,0,257,2062,86954
2013-03-25,50425,425,0,0,1559,52409
2013-03-26,53642,478,0,207,1441,55768
2013-03-27,71008,506,0,74,1713,73301
2013-03-28,87687,532,0,273,1391,89883
2013-03-29,115346,708,0,3949,1804,121807
2013-03-30,82423,574,0,5247,1633,89877
2013-03-31,76936,358,0,3187,2969,83450
2013-04-01,134117,496,180,1280,3810,139883
2013-04-02,95220,529,0,1888,3351,100988
2013-04-03,66951,503,0,1964,2372,71790
2013-04-04,65308,365,256,425,2252,68606
2013-04-05,76086,462,125,6124,3264,86061
2013-04-06,99291,600,275,6055,3946,110167
2013-04-07,103905,561,0,3013,4046,111525
2013-04-08,58673,414,173,300,3757,63317
2013-04-09,57087,443,0,89,3012,60631
2013-04-10,63973,437,0,147,2568,67125
2013-04-11,64406,533,166,966,2488,68559
2013-04-12,72050,568,0,5286,1650,79554
2013-04-13,84656,471,91,6916,4116,96250
2013-04-14,117672,863,94,2807,3521,124957
2013-04-15,63751,531,285,1019,3323,68909
2013-04-16,54699,495,0,197,3053,58444
2013-04-17,65782,420,64,1587,2592,70445
2013-04-18,71064,430,181,1928,1296,74899
2013-04-19,74507,402,141,3995,3484,82529
2013-04-20,88656,437,0,6734,5071,100898
2013-04-21,122633,566,135,3601,4233,131168
2013-04-22,68181,518,310,1798,3343,74150
2013-04-23,63375,404,0,357,3078,67214
2013-04-24,69630,461,0,854,3279,74224
2013-04-25,89947,575,465,3302,3070,97359
2013-04-26,98854,583,0,5880,5007,110324
2013-04-27,142877,812,155,7481,8730,160055
2013-04-28,136898,587,159,8942,4626,151212
2013-04-29,92665,554,133,539,4190,98081
2013-04-30,110908,542,0,1877,3582,116909
2013-05-01,135944,650,0,2493,3660,142747
2013-05-02,125101,434,325,8710,3180,137750
2013-05-03,113835,479,320,7822,3912,126368
2013-05-04,192651,645,0,10049,11359,214704
2013-05-05,204193,842,0,8092,7460,220587
2013-05-06,97533,563,281,2592,5407,106376
2013-05-07,74412,552,118,5362,4627,85071
2013-05-08,72774,606,204,2795,4683,81062
2013-05-09,97923,424,0,9825,5017,113189
2013-05-10,91042,522,268,7501,5930,105263
2013-05-11,104863,899,0,7109,14974,127845
2013-05-12,164804,875,0,11386,9117,186182
2013-05-13,78984,555,0,574,6890,87003
2013-05-14,69343,498,158,1169,5591,76759
2013-05-15,71960,666,82,1159,4411,78278
2013-05-16,83030,584,173,4014,5087,92888
2013-05-17,103648,530,214,9969,5000,119361
2013-05-18,106508,580,288,7032,13298,127706
2013-05-19,115210,1018,0,8100,7547,131875
2013-05-20,118759,682,181,3331,4733,127686
2013-05-21,90649,612,86,6653,6839,104839
2013-05-22,80296,601,139,3990,5574,90600
2013-05-23,81693,548,138,7734,4890,95003
2013-05-24,106920,560,121,7976,5553,121130
2013-05-25,112146,917,116,11232,16046,140457
2013-05-26,118345,761,0,10259,8714,138079
2013-05-27,79605,708,321,6494,6268,93396
2013-05-28,75681,593,69,1156,7195,84694
2013-05-29,92195,618,214,2683,6751,102461
2013-05-30,112614,437,341,6185,5689,125266
2013-05-31,110065,593,132,10521,6214,127525
2013-06-01,128455,610,131,10428,17805,157429
2013-06-02,180195,721,243,7290,9570,198019
2013-06-03,91618,718,523,5419,6988,105266
2013-06-04,83061,601,103,3515,6757,94037
2013-06-05,77268,617,444,4759,6227,89315
2013-06-06,82669,605,0,4119,4148,91541
2013-06-07,100611,621,0,7163,5608,114003
2013-06-08,122841,784,84,10097,18540,152346
2013-06-09,163898,733,0,7006,10395,182032
2013-06-10,88297,612,0,3262,7434,99605
2013-06-11,78695,675,0,4525,6739,90634
2013-06-12,77169,642,0,965,6697,85473
2013-06-13,88876,676,0,1465,7013,98030
2013-06-14,117326,724,0,14665,6447,139162
2013-06-15,139813,819,0,11664,20858,173154
2013-06-16,198428,947,0,12786,10447,222608
2013-06-17,100264,924,0,2199,7282,110669
2013-06-18,91398,746,0,7170,7439,106753
2013-06-19,94460,960,0,2917,7555,105892
2013-06-20,107001,807,0,5779,7361,120948
2013-06-21,142242,803,0,6958,8437,158440
2013-06-22,188611,1201,0,12702,22265,224779
2013-06-23,190954,1192,61,11614,11388,215209
2013-06-24,125345,862,0,5012,7638,138857
2013-06-25,135118,909,336,4331,8599,149293
2013-06-26,112025,859,103,4368,8663,126018
2013-06-27,115243,970,275,2004,9536,128028
2013-06-28,145159,775,0,12208,8241,166383
2013-06-29,205066,1115,225,9500,24205,240111
2013-06-30,228298,1496,165,16552,12192,258703
2013-07-01,123826,1022,181,2244,8693,135966
2013-07-02,107099,587,337,7525,9466,125014
2013-07-03,107259,783,0,5924,9786,123752
2013-07-04,119505,899,160,4706,9653,134923
2013-07-05,173211,1003,3,10751,8634,193602
2013-07-06,254136,677,87,9814,24377,289091
2013-07-07,255384,1353,109,12249,13614,282709
2013-07-08,156476,1114,418,5564,10392,173964
2013-07-09,133624,871,0,2219,10962,147676
2013-07-10,133987,1210,112,2983,10798,149090
2013-07-11,154061,1369,423,2428,11822,170103
2013-07-12,178242,834,317,10635,10534,200562
2013-07-13,271984,996,0,9598,25327,307905
2013-07-14,285811,1806,0,16271,14438,318326
2013-07-15,156867,1272,288,7311,11838,177576
2013-07-16,136188,856,0,6587,12409,156040
2013-07-17,157907,1416,131,6601,11781,177836
2013-07-18,164771,1189,179,5218,12718,184075
2013-07-19,197655,1377,163,7843,10566,217604
2013-07-20,330665,1268,351,8133,26354,366771
2013-07-21,339757,2097,0,11056,14003,366913
2013-07-22,192083,1071,3,2717,12152,208026
2013-07-23,126438,927,157,3022,13379,143923
2013-07-24,171223,1166,0,7706,12953,193048
2013-07-25,218080,1605,140,1941,14175,235941
2013-07-26,261584,1693,0,11751,10928,285956
2013-07-27,368805,1926,149,9237,27634,407751
2013-07-28,346449,2527,0,15752,15638,380366
2013-07-29,210506,1414,139,6523,12784,231366
2013-07-30,182846,1135,0,8185,13800,205966
2013-07-31,189947,1778,0,3907,13489,209121
2013-08-01,229717,1374,0,7450,14561,253102
2013-08-02,330600,1679,123,17306,11147,360855
2013-08-03,436100,2079,0,10033,27258,475470
2013-08-04,368243,2488,285,10337,15161,396514
2013-08-05,217563,1555,0,9543,12580,241241
2013-08-06,212045,1629,198,4268,14546,232686
2013-08-07,186374,1548,0,6431,13400,207753
2013-08-08,193457,2031,0,5805,14971,216264
2013-08-09,282357,1184,1,8198,12223,303963
2013-08-10,432757,1602,170,9742,27675,471946
2013-08-11,352829,2425,149,19702,17286,392391
2013-08-12,202364,1317,306,4251,13586,221824
2013-08-13,192970,1218,100,8395,14159,216842
2013-08-14,244652,1567,149,4168,13642,264178
2013-08-15,257729,2127,0,6007,17509,283372
2013-08-16,304896,1618,147,12095,12427,331183
2013-08-17,437895,2022,274,15712,28168,484071
2013-08-18,433566,1824,0,16939,15910,468239
2013-08-19,235409,1809,327,6593,12823,256961
2013-08-20,189997,1903,76,10579,13508,216063
2013-08-21,180507,1471,158,5138,13285,200559
2013-08-22,208646,1446,188,11239,13538,235057
2013-08-23,285569,1192,96,12878,11914,311649
2013-08-24,428957,1806,0,16634,27152,474549
2013-08-25,374129,1717,118,22842,15427,414233
2013-08-26,187616,1153,319,3978,11942,205008
2013-08-27,165332,1814,0,10064,13956,191166
2013-08-28,159374,1334,414,5589,12597,179308
2013-08-29,188349,1218,182,9206,13616,212571
2013-08-30,252389,1057,0,14134,11451,279031
2013-08-31,346657,2200,271,10933,27723,387784
2013-09-01,365526,1680,83,12040,15248,394577
2013-09-02,174720,1134,154,3726,10096,189830
2013-09-03,133018,1856,281,3487,10502,149144
2013-09-04,138357,1194,135,4143,10460,154289
2013-09-05,158452,621,0,3879,10678,173630
2013-09-06,190338,865,0,13897,9226,214326
2013-09-07,252025,1918,158,11732,24461,290294
2013-09-08,279276,1664,0,14450,13609,308999
2013-09-09,1140792,1023,389,4841,9440,1156485
2013-09-10,124501,800,120,10678,9889,145988
2013-09-11,127502,769,0,5861,10390,144522
2013-09-12,120644,1245,0,5580,9700,137169
2013-09-13,145470,1066,437,12667,9285,168925
2013-09-14,193162,1316,0,10160,25965,230603
2013-09-15,207158,1068,169,8713,14104,231212
2013-09-16,109163,913,0,5650,10018,125744
2013-09-17,100822,1038,301,2292,9876,114329
2013-09-18,103649,750,244,7751,8687,121081
2013-09-19,113516,892,0,7000,10305,131713
2013-09-20,134542,954,148,9723,8846,154213
2013-09-21,178885,989,137,9555,25119,214685
2013-09-22,175401,846,0,13576,13295,203118
2013-09-23,105272,824,257,5719,9410,121482
2013-09-24,90791,1022,224,5691,9411,107139
2013-09-25,94286,642,0,2917,7619,105464
2013-09-26,110345,895,0,5362,9842,126444
2013-09-27,138550,833,0,10278,8877,158538
2013-09-28,156356,982,137,8044,21756,187275
2013-09-29,153057,864,376,12222,13209,179728
2013-09-30,97129,577,323,2000,8777,108806
2013-10-01,88457,815,138,2664,7964,100038
2013-10-02,89230,1045,182,2721,2377,95555
2013-10-03,100864,775,184,3517,11117,116457
2013-10-04,124609,756,99,7403,7432,140299
2013-10-05,148713,870,0,10911,17766,178260
2013-10-06,135249,1145,0,10600,10341,157335
2013-10-07,86285,695,150,4723,7626,99479
2013-10-08,80205,741,0,3668,7042,91656
2013-10-09,87858,615,0,7058,5106,100637
2013-10-10,86802,814,418,599,6156,94789
2013-10-11,109009,801,204,9560,5552,125126
2013-10-12,122381,945,125,12193,14042,149686
2013-10-13,146211,729,320,9205,9090,165555
2013-10-14,79593,806,188,4376,7310,92273
2013-10-15,69857,698,167,624,6113,77459
2013-10-16,89683,666,0,1606,4889,96844
2013-10-17,94892,610,164,4890,5789,106345
2013-10-18,96786,531,0,10280,5156,112753
2013-10-19,111739,691,82,7239,10796,130547
2013-10-20,137128,569,0,7542,8275,153514
2013-10-21,83994,476,142,2260,6047,92919
2013-10-22,70298,898,0,7842,6109,85147
2013-10-23,75957,562,0,3730,4139,84388
2013-10-24,84709,457,188,3420,5305,94079
2013-10-25,101744,560,167,6908,4445,113824
2013-10-26,110608,969,0,11959,9762,133298
2013-10-27,115837,778,1,11604,5402,133622
2013-10-28,81252,411,181,4725,2840,89409
2013-10-29,82303,621,155,6133,2645,91857
2013-10-30,107002,1120,0,3833,2394,114349
2013-10-31,119651,1264,0,4019,3457,128391
2013-11-01,109959,943,0,11006,2005,123913
2013-11-02,120845,568,0,5511,3622,130546
2013-11-03,199086,1208,0,8854,5045,214193
2013-11-04,78510,488,185,2761,2748,84692
2013-11-05,64881,640,0,5487,1966,72974
2013-11-06,69934,507,151,17,2280,72889
2013-11-07,79116,471,183,248,1941,81959
2013-11-08,81457,629,0,1309,2201,85596
2013-11-09,88979,442,0,3336,1761,94518
2013-11-10,100760,507,0,4669,2612,108548
2013-11-11,62322,525,179,0,2153,65179
2013-11-12,59307,420,0,201,1765,61693
2013-11-13,66841,373,3,2,2299,69518
2013-11-14,72695,416,184,3307,1716,78318
2013-11-15,80486,623,0,1655,1810,84574
2013-11-16,80572,607,0,3222,1530,85931
2013-11-17,99496,536,0,6273,2235,108540
2013-11-18,66614,435,332,1024,1590,69995
2013-11-19,62790,620,0,6,1498,64914
2013-11-20,62826,475,0,39,169,63509
2013-11-21,72390,392,176,71,1269,74298
2013-11-22,83460,435,0,2827,657,87379
2013-11-23,73837,522,0,6008,1170,81537
2013-11-24,85861,488,0,4872,1970,93191
2013-11-25,72302,381,0,8,1665,74356
2013-11-26,56895,460,0,0,976,58331
2013-11-27,57249,379,0,48,1208,58884
2013-11-28,61549,438,146,174,1417,63724
2013-11-29,80577,537,0,54,1832,83000
2013-11-30,82794,650,0,0,1084,84528
2013-12-01,88676,653,0,89,2077,91495
2013-12-02,61426,452,0,296,1528,63702
2013-12-03,56743,307,0,4,1585,58639
2013-12-04,61772,268,2556,29,1705,66330
2013-12-05,63744,551,0,512,1529,66336
2013-12-06,73155,503,0,6,1978,75642
2013-12-07,73565,543,1,9,1345,75463
2013-12-08,84216,624,0,289,2153,87282
2013-12-09,59271,317,1,2,1741,61332
2013-12-10,58903,281,0,188,1227,60599
2013-12-11,63381,376,0,49,1513,65319
2013-12-12,61741,523,0,98,1414,63776
2013-12-13,72615,447,0,5,1192,74259
2013-12-14,74718,465,0,96,1219,76498
2013-12-15,85125,679,0,97,1610,87511
2013-12-16,59710,350,0,48,1685,61793
2013-12-17,60247,441,0,2,153,60843
2013-12-18,69439,575,0,120,1190,71324
2013-12-19,84500,434,0,359,1095,86388
2013-12-20,118582,736,0,46,2283,121647
2013-12-21,170919,664,0,0,1177,172760
2013-12-22,97986,707,0,87,1137,99917
2013-12-23,96786,697,0,0,1123,98606
2013-12-24,92004,430,0,1743,869,95046
2013-12-25,68867,340,0,0,1188,70395
2013-12-26,67682,491,0,64,1314,69551
2013-12-27,90332,910,0,0,1729,92971
2013-12-28,97219,701,0,27,1731,99678
2013-12-29,97384,1578,0,135,2027,101124
2013-12-30,89609,1210,0,5,1717,92541
2013-12-31,60855,631,0,0,925,62411
2014-01-01,66485,1525,0,2,1746,69758
2014-01-02,104647,633,0,502,1390,107172
2014-01-03,107365,912,0,872,2183,111332
2014-01-04,126004,1078,3,51,1747,128883
2014-01-05,144732,816,0,313,2358,148219
2014-01-06,110140,561,0,50,1928,112679
2014-01-07,68473,477,0,5,1550,70505
2014-01-08,71879,490,0,1,1497,73867
2014-01-09,69284,440,0,113,1411,71248
2014-01-10,76175,709,0,3,1353,78240
2014-01-11,82370,742,0,0,1293,84405
2014-01-12,97494,629,0,58,1731,99912
2014-01-13,61819,357,0,4,1520,63700
2014-01-14,57084,373,0,0,1108,58565
2014-01-15,53514,429,0,0,1122,55065
2014-01-16,61764,623,0,51,1239,63677
2014-01-17,69749,364,0,0,1569,71682
2014-01-18,75900,414,0,0,1149,77463
2014-01-19,69678,462,0,52,1635,71827
2014-01-20,62405,407,2,0,1539,64353
2014-01-21,54481,428,0,3,902,55814
2014-01-22,61218,370,0,3,981,62572
2014-01-23,57544,442,0,95,1293,59374
2014-01-24,58691,344,0,0,1912,60947
2014-01-25,63818,207,0,2,765,64792
2014-01-26,65363,541,0,154,1509,67567
2014-01-27,54652,355,0,4,1616,56627
2014-01-28,46676,455,0,0,1043,48174
2014-01-29,53114,401,0,51,931,54497
2014-01-30,51403,425,0,65,1052,52945
2014-01-31,60332,369,0,44,1473,62218
2014-02-01,59673,210,0,0,713,60596
2014-02-02,67328,220,0,53,1336,68937
2014-02-03,49990,312,0,0,1300,51602
2014-02-04,49110,245,0,47,1108,50510
2014-02-05,53541,239,0,55,1452,55287
2014-02-06,56015,204,3,66,1355,57643
2014-02-07,68171,357,0,5,912,69445
2014-02-08,58719,217,0,5,737,59678
2014-02-09,74289,266,0,70,1664,76289
2014-02-10,55578,318,0,1,1408,57305
2014-02-11,54927,255,0,0,944,56126
2014-02-12,53095,250,0,5,1220,54570
2014-02-13,64297,310,0,49,1312,65968
2014-02-14,73664,553,0,0,1546,75763
2014-02-15,73986,318,0,0,1236,75540
2014-02-16,81337,297,0,139,1978,83751
2014-02-17,60204,355,0,0,1487,62046
2014-02-18,55649,285,0,0,1321,57255
2014-02-19,61490,269,0,80,1252,63091
2014-02-20,62446,345,0,102,1526,64419
2014-02-21,75439,531,0,2,1872,77844
2014-02-22,66779,355,0,44,1244,68422
2014-02-23,90393,338,0,128,936,91795
2014-02-24,57070,431,0,0,1446,58947
2014-02-25,55854,215,0,49,1204,57322
2014-02-26,60058,278,0,2,1581,61919
2014-02-27,61384,348,0,88,1391,63211
2014-02-28,78200,437,0,4,2017,80658
2014-03-01,77035,325,0,4,1079,78443
2014-03-02,86310,478,0,109,1797,88694
2014-03-03,63625,372,0,3,852,64852
2014-03-04,62733,234,0,0,1227,64194
2014-03-05,64394,241,0,4,1510,66149
2014-03-06,65608,331,0,117,1481,67537
2014-03-07,81596,385,0,0,1870,83851
2014-03-08,80480,348,0,8,953,81789
2014-03-09,115728,300,0,170,2125,118323
2014-03-10,67676,355,0,0,1559,69590
2014-03-11,56173,251,0,0,976,57400
2014-03-12,60287,276,0,93,1451,62107
2014-03-13,63920,261,0,141,138,64460
2014-03-14,85242,459,0,3,1771,87475
2014-03-15,86223,520,0,46,1179,87968
2014-03-16,106742,520,0,93,2360,109715
2014-03-17,71132,399,0,0,1637,73168
2014-03-18,60799,344,0,163,1318,62624
2014-03-19,69191,427,171,0,1494,71283
2014-03-20,71290,379,0,351,1922,73942
2014-03-21,81409,367,0,14,2029,83819
2014-03-22,84445,464,0,45,1216,86170
2014-03-23,97525,575,0,181,1789,100070
2014-03-24,63901,487,0,3,1711,66102
2014-03-25,62068,469,0,77,1445,64059
2014-03-26,65954,360,177,5,1915,68411
2014-03-27,69973,439,126,223,1578,72339
2014-03-28,79124,489,0,21,2521,82155
2014-03-29,86739,470,169,12,1089,88479
2014-03-30,110418,666,166,439,2439,114128
2014-03-31,69853,485,0,39,2052,72429
2014-04-01,61559,460,0,1539,1897,65455
2014-04-02,65618,352,306,122,1754,68152
2014-04-03,69033,567,84,567,2601,72852
2014-04-04,85242,310,0,32,2369,87953
2014-04-05,80268,414,318,4,3113,84117
2014-04-06,115856,517,0,3166,2775,122314
2014-04-07,68915,456,0,3136,2407,74914
2014-04-08,63882,486,128,1475,3287,69258
2014-04-09,66128,400,364,118,3057,70067
2014-04-10,78955,610,0,2048,3524,85137
2014-04-11,102954,787,0,4212,3573,111526
2014-04-12,121207,608,180,5666,5403,133064
2014-04-13,130444,573,262,3527,4201,139007
2014-04-14,79380,567,121,928,3255,84251
2014-04-15,86438,679,0,176,3453,90746
2014-04-16,96707,439,0,2668,1560,101374
2014-04-17,119196,437,79,305,3767,123784
2014-04-18,160535,558,0,4234,3896,169223
2014-04-19,119447,521,284,8273,7312,135837
2014-04-20,105785,626,0,4823,5201,116435
2014-04-21,195630,794,83,4077,6532,207116
2014-04-22,131056,802,0,6412,5356,143626
2014-04-23,89544,420,415,202,5265,95846
2014-04-24,93135,913,148,4962,4472,103630
2014-04-25,118846,533,0,6255,5020,130654
2014-04-26,157235,578,29,8568,9945,176355
2014-04-27,170867,651,186,4967,6074,182745
2014-04-28,89680,789,0,2505,5237,98211
2014-04-29,86786,703,212,2939,3680,94320
2014-04-30,126430,638,0,872,5481,133421
2014-05-01,142988,603,0,2106,3771,149468
2014-05-02,131600,534,0,6064,4581,142779
2014-05-03,215296,556,188,8397,12073,236510
2014-05-04,271433,738,0,7960,7654,287785
2014-05-05,102411,383,110,5163,6221,114288
2014-05-06,82198,363,85,774,4968,88388
2014-05-07,84992,490,365,5169,5118,96134
2014-05-08,92984,591,107,3245,3115,100042
2014-05-09,93437,398,0,5902,5281,105018
2014-05-10,111822,691,324,6818,13616,133271
2014-05-11,134964,408,254,3807,7916,147349
2014-05-12,83507,402,0,329,3845,88083
2014-05-13,75567,418,99,633,5150,81867
2014-05-14,73449,577,180,407,5830,80443
2014-05-15,77971,551,0,1777,4708,85007
2014-05-16,91532,502,169,10754,5623,108580
2014-05-17,93253,307,327,6549,12395,112831
2014-05-18,114639,740,389,12234,8427,136429
2014-05-19,77101,509,0,3373,6324,87307
2014-05-20,71630,467,138,4332,6141,82708
2014-05-21,80582,419,180,2324,5638,89143
2014-05-22,75098,711,195,4618,5585,86207
2014-05-23,102092,514,271,8007,6263,117147
2014-05-24,123868,388,183,9152,15578,149169
2014-05-25,144462,801,183,7554,8406,161406
2014-05-26,88616,566,200,262,6999,96643
2014-05-27,75090,398,56,1073,6238,82855
2014-05-28,85698,370,637,2974,7501,97180
2014-05-29,105715,468,155,418,6262,113018
2014-05-30,103059,541,110,5762,6868,116340
2014-05-31,132265,486,134,10254,20519,163658
2014-06-01,208113,631,223,6641,11093,226701
2014-06-02,138590,503,151,4661,8165,152070
2014-06-03,89917,582,142,6550,5424,102615
2014-06-04,83971,691,363,3658,7734,96417
2014-06-05,91930,705,0,723,6778,100136
2014-06-06,121667,620,264,9194,6568,138313
2014-06-07,142314,515,165,14567,17841,175402
2014-06-08,175896,724,475,6689,11009,194793
2014-06-09,151877,739,284,1998,9442,164340
2014-06-10,101911,522,246,4015,8808,115502
2014-06-11,97176,921,138,4214,8817,111266
2014-06-12,96358,645,0,5581,7610,110194
2014-06-13,119750,661,236,7467,7103,135217
2014-06-14,172642,650,374,7830,20408,201904
2014-06-15,187072,714,230,12946,12640,213602
2014-06-16,116893,705,131,3988,8506,130223
2014-06-17,107060,747,190,2636,9224,119857
2014-06-18,118531,754,519,2769,9645,132218
2014-06-19,130503,986,0,3511,8624,143624
2014-06-20,156790,664,0,8729,7328,173511
2014-06-21,165490,1011,0,16223,21334,204058
2014-06-22,256318,1046,373,8067,13257,279061
2014-06-23,116085,809,266,5903,8670,131733
2014-06-24,108366,755,380,3559,9246,122306
2014-06-25,131036,620,180,3143,9301,144280
2014-06-26,124364,1030,203,5320,10127,141044
2014-06-27,145135,954,117,6813,8299,161318
2014-06-28,210552,837,269,10365,23642,245665
2014-06-29,266267,1116,297,9989,14870,292539
2014-06-30,141521,731,87,4020,10096,156455
2014-07-01,108718,1059,157,6015,11021,126970
2014-07-02,120136,1045,175,3453,11153,135962
2014-07-03,133186,760,127,2584,10721,147378
2014-07-04,165577,812,101,12273,9353,188116
2014-07-05,260699,813,332,10612,23974,296430
2014-07-06,281147,1313,315,8119,15361,306255
2014-07-07,157912,988,192,951,10880,170923
2014-07-08,145175,913,0,8352,11865,166305
2014-07-09,136556,960,0,3107,12077,152700
2014-07-10,172285,1221,312,3052,13178,190048
2014-07-11,195921,954,346,9237,9452,215910
2014-07-12,264248,1036,117,5864,24559,295824
2014-07-13,271505,1231,0,8619,16119,297474
2014-07-14,159471,998,107,5554,13224,179354
2014-07-15,149882,1259,112,8001,14675,173929
2014-07-16,149757,1205,369,3831,15307,170469
2014-07-17,170801,1058,530,5968,14342,192699
2014-07-18,228047,1339,0,8737,11198,249321
2014-07-19,326370,1342,79,10229,25189,363209
2014-07-20,338619,1719,185,7093,17599,365215
2014-07-21,222881,1567,0,3755,12565,240768
2014-07-22,159913,1285,90,4797,15173,181258
2014-07-23,166723,1252,127,4045,14940,187087
2014-07-24,192895,1594,228,3845,15762,214324
2014-07-25,283609,1294,0,9522,11934,306359
2014-07-26,415525,1974,484,7047,27787,452817
2014-07-27,336535,1973,0,6241,18765,363514
2014-07-28,179325,1033,117,4904,13531,198910
2014-07-29,196452,1273,81,3842,16204,217852
2014-07-30,208796,1343,187,3449,15396,229171
2014-07-31,215142,2035,153,4318,17420,239068
2014-08-01,307831,1533,0,6786,13208,329358
2014-08-02,394563,996,0,11168,27020,433747
2014-08-03,376827,2430,170,13218,18519,411164
2014-08-04,210063,1706,172,6722,13475,232138
2014-08-05,192066,1160,350,5437,14898,213911
2014-08-06,206777,1384,291,4979,16285,229716
2014-08-07,222249,1609,2,5625,16366,245851
2014-08-08,316218,1666,137,14466,13765,346252
2014-08-09,426277,1685,197,8833,27793,464785
2014-08-10,391259,2742,145,6561,19040,419747
2014-08-11,226143,2007,166,5786,14230,248332
2014-08-12,211659,1547,426,2738,15319,231689
2014-08-13,194882,1505,183,6702,17422,220694
2014-08-14,280201,1869,93,7359,15913,305435
2014-08-15,305597,1608,213,7815,14068,329301
2014-08-16,415993,1344,183,14750,28420,460690
2014-08-17,440004,2650,187,14578,19129,476548
2014-08-18,268827,1307,501,8020,12258,290913
2014-08-19,208816,1303,0,6761,15376,232256
2014-08-20,216593,1341,109,6360,15731,240134
2014-08-21,220827,1239,0,9295,15347,246708
2014-08-22,269644,1022,0,15552,12453,298671
2014-08-23,420182,1645,140,11973,27379,461319
2014-08-24,364408,2734,125,11065,18992,397324
2014-08-25,206630,1147,0,6113,12549,226439
2014-08-26,189774,1195,122,4201,13492,208784
2014-08-27,193557,1095,688,5453,15442,216235
2014-08-28,219290,1343,0,4810,15540,240983
2014-08-29,284845,1026,0,12018,12022,309911
2014-08-30,370222,1370,211,10981,28273,411057
2014-08-31,348081,1549,0,10263,17601,377494
2014-09-01,221808,587,0,6741,9891,239027
2014-09-02,153720,863,0,4624,13005,172212
2014-09-03,152506,894,154,8221,13665,175440
2014-09-04,165966,632,128,4446,11481,182653
2014-09-05,188531,513,108,14863,10747,214762
