,Cestovni,Željeznički,Riječni,Pomorski,Zračni,UKUPNO
2013-01-01,57075,1473,0,6,246,58800
2013-01-02,85978,697,0,9,1176,87860
2013-01-03,86218,689,0,148,974,88029
2013-01-04,98113,595,3,20,1114,99845
2013-01-05,126382,735,0,61,753,127931
2013-01-06,99651,779,0,103,1054,101587
2013-01-07,63692,601,0,0,1129,65422
2013-01-08,63148,550,0,44,688,64430
2013-01-09,62144,484,0,5,780,63413
2013-01-10,59332,402,0,5,692,60431
2013-01-11,72395,379,0,2,1015,73791
2013-01-12,78583,456,0,96,675,79810
2013-01-13,63194,352,0,1,1086,64633
2013-01-14,43153,380,0,0,1282,44815
2013-01-15,46485,379,0,56,719,47639
2013-01-16,47221,374,0,2,958,48555
2013-01-17,43483,316,0,0,904,44703
2013-01-18,55087,375,0,0,839,56301
2013-01-19,61785,421,0,130,758,63094
2013-01-20,54791,398,0,0,1207,56396
2013-01-21,51177,410,0,0,1358,52945
2013-01-22,47791,438,0,400,1235,49864
2013-01-23,49262,417,0,47,1192,50918
2013-01-24,52387,413,0,0,1090,53890
2013-01-25,50119,370,0,2,1118,51609
2013-01-26,58758,531,0,147,607,60043
2013-01-27,56531,417,0,0,1058,58006
2013-01-28,48220,385,0,8,1173,49786
2013-01-29,43256,442,0,92,753,44543
2013-01-30,49405,416,0,46,934,50801
2013-01-31,54751,403,0,1,824,55979
2013-02-01,61094,420,0,44,1000,62558
2013-02-02,58735,420,0,103,772,60030
2013-02-03,52177,434,0,0,1318,53929
2013-02-04,54049,413,0,10,1502,55974
2013-02-05,50854,450,0,71,825,52200
2013-02-06,46456,395,0,4,988,47843
2013-02-07,56371,338,0,11,1032,57752
2013-02-08,71641,359,0,2,1261,73263
2013-02-09,62429,431,0,132,852,63844
2013-02-10,62781,503,0,0,1247,64531
2013-02-11,49326,322,1,0,1293,50942
2013-02-12,45725,370,0,80,770,46945
2013-02-13,48282,374,0,53,1021,49730
2013-02-14,52512,439,0,0,905,53856
2013-02-15,59846,500,0,7,1470,61823
2013-02-16,71333,344,0,134,859,72670
2013-02-17,64288,348,0,0,1520,66156
2013-02-18,58274,334,0,2,1483,60093
2013-02-19,45834,295,0,202,852,47183
2013-02-20,49850,338,0,4,1148,51340
2013-02-21,53418,398,0,4,1034,54854
2013-02-22,58742,429,0,49,1676,60896
2013-02-23,56998,358,0,117,868,58341
2013-02-24,58626,425,0,0,1171,60222
2013-02-25,49242,364,0,7,1280,50893
2013-02-26,50274,368,0,158,1061,51861
2013-02-27,54710,344,0,5,1302,56361
2013-02-28,60202,341,0,3,1609,62155
2013-03-01,79956,427,0,0,1581,81964
2013-03-02,68264,427,0,119,958,69768
2013-03-03,82890,417,0,55,1553,84915
2013-03-04,62253,337,0,0,1574,64164
2013-03-05,55682,338,0,144,1151,57315
2013-03-06,54545,260,0,3,1292,56100
2013-03-07,60127,349,0,0,1172,61648
2013-03-08,80578,361,0,62,1612,82613
2013-03-09,69061,371,0,97,1011,70540
2013-03-10,72971,408,0,19,1743,75141
2013-03-11,57704,386,0,0,1478,59568
2013-03-12,56778,374,0,82,1041,58275
2013-03-13,56362,350,2,1,1302,58017
2013-03-14,51478,333,0,376,1474,53661
2013-03-15,75094,366,0,23,1842,77325
2013-03-16,82385,347,0,837,956,84525
2013-03-17,72616,419,0,16,1726,74777
2013-03-18,54866,443,0,0,1721,57030
2013-03-19,55542,341,0,150,423,56456
2013-03-20,61705,352,0,11,1835,63903
2013-03-21,67019,482,0,347,248,68096
2013-03-22,99987,488,0,83,2406,102964
2013-03-23,109815,389,160,4034,2533,116931
2013-03-24,81419,428,0,81,3071,84999
2013-03-25,52878,378,0,0,3410,56666
2013-03-26,61334,389,0,168,2540,64431
2013-03-27,74617,559,0,9,2492,77677
2013-03-28,103783,728,0,504,2377,107392
2013-03-29,146619,929,0,4256,3559,155363
2013-03-30,96402,632,0,6278,2396,105708
2013-03-31,74827,354,0,3946,3005,82132
2013-04-01,111158,447,180,47,3685,115517
2013-04-02,74705,502,0,1348,3102,79657
2013-04-03,67161,434,0,1806,2535,71936
2013-04-04,67368,407,256,247,2800,71078
2013-04-05,86399,470,125,5930,3254,96178
2013-04-06,95153,532,275,6305,3228,105493
2013-04-07,84751,522,0,2974,2444,90691
2013-04-08,56929,445,173,24,3312,60883
2013-04-09,61566,433,0,507,2963,65469
2013-04-10,65589,510,0,349,2836,69284
2013-04-11,65929,552,166,938,2989,70574
2013-04-12,81591,640,0,4725,1847,88803
2013-04-13,101271,543,91,7311,4768,113984
2013-04-14,92818,659,94,2963,2456,98990
2013-04-15,60287,519,285,736,3411,65238
2013-04-16,58256,363,0,1665,3091,63375
2013-04-17,73601,479,63,286,3481,77910
2013-04-18,73905,1181,181,1796,3013,80076
2013-04-19,91811,564,141,3748,4544,100808
2013-04-20,98703,382,0,7591,8904,115580
2013-04-21,101169,497,135,3418,3224,108443
2013-04-22,68014,514,310,1425,3525,73788
2013-04-23,65104,502,0,504,3406,69516
2013-04-24,79732,377,0,1304,4317,85730
2013-04-25,110368,683,465,4794,4044,120354
2013-04-26,131490,716,0,5480,6778,144464
2013-04-27,213437,705,155,9842,11660,235799
2013-04-28,139462,473,159,6042,5634,151770
2013-04-29,87056,676,133,526,4828,93219
2013-04-30,144394,651,0,3325,5016,153386
2013-05-01,194621,781,0,5562,5830,206794
2013-05-02,108542,666,409,6144,5733,121494
2013-05-03,117658,704,238,7127,6612,132339
2013-05-04,145776,703,0,9660,15198,171337
2013-05-05,122100,841,0,7155,8739,138835
2013-05-06,97654,576,281,2274,5569,106354
2013-05-07,78870,682,118,7079,6382,93131
2013-05-08,93103,730,204,1835,6381,102253
2013-05-09,118922,513,0,10442,7485,137362
2013-05-10,104031,591,268,8143,5547,118580
2013-05-11,110952,894,0,7954,14094,133894
2013-05-12,118496,942,0,9986,6387,135811
2013-05-13,76602,651,0,396,5587,83236
2013-05-14,73398,608,158,910,6090,81164
2013-05-15,76447,705,82,870,5273,83377
2013-05-16,89149,538,173,3671,6803,100334
2013-05-17,154199,630,214,10070,7036,172149
2013-05-18,167679,623,179,7757,17319,193557
2013-05-19,120449,1031,0,7890,6921,136291
2013-05-20,93834,783,181,3450,4410,102658
2013-05-21,82706,1005,86,7801,6872,98470
2013-05-22,84677,694,139,3088,6021,94619
2013-05-23,88780,662,138,7703,6579,103862
2013-05-24,120646,716,121,8157,7394,137034
2013-05-25,132517,830,116,11466,18843,163772
2013-05-26,107749,823,0,13375,8493,130440
2013-05-27,79242,729,321,3225,6849,90366
2013-05-28,76620,627,167,1049,7444,85907
2013-05-29,121653,676,289,2904,6889,132411
2013-05-30,122549,518,341,6279,8064,137751
2013-05-31,117469,659,132,11338,7371,136969
2013-06-01,134668,618,128,11961,20378,167753
2013-06-02,135440,811,83,7070,9381,152785
2013-06-03,90422,607,523,4697,7327,103576
2013-06-04,81590,680,103,6038,8093,96504
2013-06-05,81503,708,444,1466,7985,92106
2013-06-06,93845,604,0,5227,5792,105468
2013-06-07,142876,841,0,7287,7994,158998
2013-06-08,142255,692,0,12042,21709,176698
2013-06-09,124145,1055,137,6405,9295,141037
2013-06-10,91423,685,0,4088,7704,103900
2013-06-11,86425,810,0,2711,7925,97871
2013-06-12,88741,859,0,1662,8267,99529
2013-06-13,106178,702,84,1106,9781,117851
2013-06-14,164624,1634,0,14284,8593,189135
2013-06-15,187059,1141,0,13172,24495,225867
2013-06-16,165946,1138,0,12098,10914,190096
2013-06-17,105990,820,0,1955,8678,117443
2013-06-18,99483,753,0,7915,8943,117094
2013-06-19,101681,1102,0,1848,9548,114179
2013-06-20,126833,757,0,6002,10436,144028
2013-06-21,205635,1160,0,7003,9936,223734
2013-06-22,250417,1015,0,14296,25508,291236
2013-06-23,176581,1227,61,12388,11837,202094
2013-06-24,134110,1106,71,4934,9486,149707
2013-06-25,127797,1363,333,4696,11154,145343
2013-06-26,110367,901,35,3968,10704,125975
2013-06-27,124585,1106,275,1489,11882,139337
2013-06-28,178243,1282,0,11944,10741,202210
2013-06-29,251997,1188,225,11697,25873,290980
2013-06-30,199545,1841,165,17698,13373,232622
2013-07-01,147504,1039,181,2909,11309,162942
2013-07-02,112706,1079,337,8876,12711,135709
2013-07-03,115573,945,0,4453,11516,132487
2013-07-04,134953,604,162,4378,13946,154043
2013-07-05,240806,1449,88,10447,11263,264053
2013-07-06,305693,1089,0,10829,27540,345151
2013-07-07,214615,1160,109,11387,13878,241149
2013-07-08,166092,1400,420,5916,12591,186419
2013-07-09,141773,1470,0,2561,13567,159371
2013-07-10,139868,1329,276,4066,12937,158476
2013-07-11,164321,1214,425,2118,13679,181757
2013-07-12,233193,1683,317,10303,11620,257116
2013-07-13,320915,846,0,10311,27410,359482
2013-07-14,250711,1712,0,16558,14037,283018
2013-07-15,175481,1727,156,6140,12080,195584
2013-07-16,138950,1347,0,8795,13438,162530
2013-07-17,157068,1604,131,5509,12589,176901
2013-07-18,174376,1128,179,5404,14473,195560
2013-07-19,241937,1699,161,8289,11537,263623
2013-07-20,417840,1659,206,9823,28285,457813
2013-07-21,302945,1870,0,11569,14513,330897
2013-07-22,212526,1604,6,2744,12195,229075
2013-07-23,135429,1654,155,2913,14772,154923
2013-07-24,174079,1564,0,8341,12516,196500
2013-07-25,222355,1406,140,2515,14949,241365
2013-07-26,298319,3021,0,12107,11315,324762
2013-07-27,430496,1865,149,10896,27339,470745
2013-07-28,307570,2302,0,15900,14243,340015
2013-07-29,202692,1736,139,5741,12248,222556
2013-07-30,182882,2039,0,10734,13553,209208
2013-07-31,191758,1491,0,3064,13093,209406
2013-08-01,268557,1163,0,10250,14940,294910
2013-08-02,337993,2294,248,18344,12038,370917
2013-08-03,488468,1913,0,13894,27705,531980
2013-08-04,322846,1887,285,15591,14827,355436
2013-08-05,245501,1902,0,7058,12277,266738
2013-08-06,217066,2076,198,4140,13012,236492
2013-08-07,181424,1563,0,6681,11893,201561
2013-08-08,187212,1971,0,6506,14350,210039
2013-08-09,287745,2373,3,8423,10870,309414
2013-08-10,512398,1159,170,12814,25783,552324
2013-08-11,338124,2343,149,23474,14444,378534
2013-08-12,217312,1895,303,5513,11269,236292
2013-08-13,209648,1862,101,11736,11483,234830
2013-08-14,264073,2931,149,4227,10904,282284
2013-08-15,293734,1969,0,6239,14513,316455
2013-08-16,320612,1941,303,11970,10783,345609
2013-08-17,479888,2188,125,13538,24255,519994
2013-08-18,339193,1807,0,15264,13270,369534
2013-08-19,221571,1863,327,3977,10248,237986
2013-08-20,168083,1709,76,9806,10982,190656
2013-08-21,183276,1394,158,4781,9752,199361
2013-08-22,211034,1194,188,8690,11462,232568
2013-08-23,335619,1707,97,10217,9308,356948
2013-08-24,424782,1533,0,11842,24142,462299
2013-08-25,266872,1469,118,20004,11615,300078
2013-08-26,185162,912,159,3126,8259,197618
2013-08-27,158597,1871,0,9215,9811,179494
2013-08-28,149877,1621,414,3920,8854,164686
2013-08-29,189990,870,182,8062,10531,209635
2013-08-30,271331,1476,17,12742,9055,294621
2013-08-31,339682,1625,271,11129,24944,377651
2013-09-01,261465,1283,83,11599,12722,287152
2013-09-02,168267,851,154,2657,8393,180322
2013-09-03,133414,1636,281,3617,10083,149031
2013-09-04,139698,891,134,3718,9106,153547
2013-09-05,153461,738,0,4020,10889,169108
2013-09-06,210183,1052,0,13260,9438,233933
2013-09-07,259266,1459,158,12109,26073,299065
2013-09-08,192817,1452,0,12276,11772,218317
2013-09-09,124750,1299,387,4089,8304,138829
2013-09-10,113063,743,120,11886,8932,134744
2013-09-11,122955,714,0,4868,8855,137392
2013-09-12,125619,1113,0,7118,9045,142895
2013-09-13,157627,1198,320,11917,9037,180099
2013-09-14,187113,901,0,10483,23457,221954
2013-09-15,150618,917,169,7164,10993,169861
2013-09-16,105353,971,0,4873,7733,118930
2013-09-17,93170,1024,162,2175,8356,104887
2013-09-18,98002,952,244,8922,7435,115555
2013-09-19,111514,833,0,8999,9269,130615
2013-09-20,143411,867,148,7225,7671,159322
2013-09-21,164351,957,137,9991,20024,195460
2013-09-22,130585,884,1,13032,9229,153731
2013-09-23,99992,947,365,7434,7036,115774
2013-09-24,86626,935,224,4947,7076,99808
2013-09-25,89204,629,0,1876,1742312,1834021
2013-09-26,107932,706,0,4882,7858,121378
2013-09-27,138181,734,154,9581,7961,156611
2013-09-28,150990,725,289,8553,16232,176789
2013-09-29,107562,610,376,13524,8121,130193
2013-09-30,87950,793,323,2025,5736,96827
2013-10-01,84996,915,138,4510,5835,96394
2013-10-02,91677,1148,182,1732,1571,96310
2013-10-03,91766,594,184,2176,9261,103981
2013-10-04,124301,869,99,7088,5297,137654
2013-10-05,134959,679,0,11322,11873,158833
2013-10-06,106868,1119,0,10006,6079,124072
2013-10-07,79348,850,0,4021,4583,88802
2013-10-08,87666,635,0,4628,5429,98358
2013-10-09,81462,638,0,5563,4690,92353
2013-10-10,91212,876,418,1835,5716,100057
2013-10-11,115053,955,204,9441,5551,131204
2013-10-12,118662,597,126,12540,10318,142243
2013-10-13,113538,647,320,8640,5620,128765
2013-10-14,79146,979,188,4242,4567,89122
2013-10-15,73177,752,166,865,4608,79568
2013-10-16,91997,945,0,1471,3572,97985
2013-10-17,100914,481,164,4663,4371,110593
2013-10-18,113651,703,0,10431,4650,129435
2013-10-19,111437,635,82,7774,8808,128736
2013-10-20,107538,529,0,6973,4778,119818
2013-10-21,81140,490,142,4739,3864,90375
2013-10-22,70271,669,0,6185,3760,80885
2013-10-23,74269,574,0,2746,2990,80579
2013-10-24,84987,337,188,3200,3614,92326
2013-10-25,110622,621,168,7420,2931,121762
2013-10-26,119103,858,0,12959,5612,138532
2013-10-27,98186,1323,0,11312,2937,113758
2013-10-28,78952,497,181,4133,2167,85930
2013-10-29,82125,769,155,5700,2055,90804
2013-10-30,124869,877,1,3960,2246,131953
2013-10-31,145869,521,0,4805,2780,153975
2013-11-01,121973,1032,0,11334,1494,135833
2013-11-02,102419,438,0,5587,1379,109823
2013-11-03,142641,1052,0,7127,1994,152814
2013-11-04,72052,549,184,5615,1687,80087
2013-11-05,62695,532,0,2833,1260,67320
2013-11-06,68892,400,151,18,1803,71264
2013-11-07,85740,457,183,438,2139,88957
2013-11-08,87032,455,0,1303,1793,90583
2013-11-09,87842,482,0,3426,1396,93146
2013-11-10,84685,499,3,4671,1801,91659
2013-11-11,62095,478,179,0,1793,64545
2013-11-12,58213,437,0,3,1653,60306
2013-11-13,65755,492,0,0,1422,67669
2013-11-14,74851,555,184,3963,1287,80840
2013-11-15,87457,441,0,997,1770,90665
2013-11-16,82073,467,0,4741,1242,88523
2013-11-17,89829,389,0,4622,1955,96795
2013-11-18,64392,362,332,1023,1430,67539
2013-11-19,64923,565,0,66,1114,66668
2013-11-20,60393,477,0,36,128,61034
2013-11-21,76441,329,176,0,907,77853
2013-11-22,91994,527,0,2826,674,96021
2013-11-23,76147,557,0,6173,1445,84322
2013-11-24,80058,482,0,4792,1560,86892
2013-11-25,68185,465,0,48,1625,70323
2013-11-26,58085,428,0,0,1059,59572
2013-11-27,60017,437,0,19,1101,61574
2013-11-28,62815,387,146,123,1243,64714
2013-11-29,89627,606,0,46,1496,91775
2013-11-30,82368,789,0,291,1076,84524
2013-12-01,75340,572,0,44,1512,77468
2013-12-02,57110,369,0,300,1201,58980
2013-12-03,55044,370,0,65,882,56361
2013-12-04,60838,321,2369,3,1468,64999
2013-12-05,67174,560,1,501,1379,69615
2013-12-06,77800,678,0,39,1978,80495
2013-12-07,76555,461,1,234,916,78167
2013-12-08,72708,531,0,9,1433,74681
2013-12-09,57510,283,0,3,1579,59375
2013-12-10,58920,358,0,135,1161,60574
2013-12-11,61491,456,0,22,1642,63611
2013-12-12,65178,375,0,55,1433,67041
2013-12-13,82583,368,0,4,1442,84397
2013-12-14,76710,517,0,98,1483,78808
2013-12-15,80954,1038,0,3,1566,83561
2013-12-16,61340,328,0,91,1541,63300
2013-12-17,63155,430,0,60,77,63722
2013-12-18,74950,422,0,36,1056,76464
2013-12-19,86565,536,0,92,1934,89127
2013-12-20,137878,726,0,0,1645,140249
2013-12-21,204879,1169,0,203,1873,208124
2013-12-22,115321,1063,0,46,1945,118375
2013-12-23,102662,761,0,0,1898,105321
2013-12-24,85657,555,0,1896,1237,89345
2013-12-25,71772,309,0,0,437,72518
2013-12-26,66924,441,0,5,1248916,1316286
2013-12-27,93670,821,0,0,1073,95564
2013-12-28,99118,1239,0,426,1668,102451
2013-12-29,107282,680,0,7,1634,109603
2013-12-30,96281,1248,0,765,1465,99759
2013-12-31,66439,494,0,299,531,67763
2014-01-01,60080,1428,0,6,399,61913
2014-01-02,94870,1100,0,30,1338,97338
2014-01-03,108644,584,0,9,1442,110679
2014-01-04,125413,653,3,125,684,126878
2014-01-05,146281,505,0,62,1158,148006
2014-01-06,93830,738,0,0,1291,95859
2014-01-07,63625,562,0,51,663,64901
2014-01-08,76516,439,0,1,605,77561
2014-01-09,72573,446,0,0,703,73722
2014-01-10,83686,620,0,0,1166,85472
2014-01-11,91729,626,0,80,1368,93803
2014-01-12,85939,459,0,3,1466,87867
2014-01-13,60446,359,0,2,1364,62171
2014-01-14,57582,403,0,43,1147,59175
2014-01-15,56637,421,0,5,1112,58175
2014-01-16,62035,394,0,2,1036,63467
2014-01-17,79488,433,0,0,1319,81240
2014-01-18,81872,347,0,50,673,82942
2014-01-19,68243,416,2,0,1223,69884
2014-01-20,61700,323,0,0,1290,63313
2014-01-21,59645,397,0,365,714,61121
2014-01-22,62821,453,0,12,1219,64505
2014-01-23,56822,399,0,0,567,57788
2014-01-24,65842,268,0,0,1245,67355
2014-01-25,63185,311,0,48,821,64365
2014-01-26,57484,477,0,9,1107,59077
2014-01-27,54356,378,0,0,1132,55866
2014-01-28,47835,296,0,168,717,49016
2014-01-29,54681,328,0,6,1029,56044
2014-01-30,51077,370,0,0,1079,52526
2014-01-31,63685,474,0,60,1256,65475
2014-02-01,62182,154,0,0,817,63153
2014-02-02,62832,316,0,37,1116,64301
2014-02-03,48440,379,0,49,1265,50133
2014-02-04,48606,158,0,72,568,49404
2014-02-05,54890,258,0,5,998,56151
2014-02-06,59390,191,3,51,945,60580
2014-02-07,74223,286,0,48,1282,75839
2014-02-08,61006,299,0,129,520,61954
2014-02-09,67022,322,0,0,1186,68530
2014-02-10,53603,363,0,0,1011,54977
2014-02-11,54029,280,0,87,1083,55479
2014-02-12,52482,233,0,5,1216,53936
2014-02-13,69185,299,0,2,1293,70779
2014-02-14,83437,467,0,1,1524,85429
2014-02-15,79889,372,0,67,900,81228
2014-02-16,72895,382,0,1,1413,74691
2014-02-17,58866,391,0,38,1641,60936
2014-02-18,56769,292,0,147,969,58177
2014-02-19,61423,384,0,0,1482,63289
2014-02-20,66111,320,0,2,1048,67481
2014-02-21,80014,373,0,95,1363,81845
2014-02-22,74657,258,0,103,843,75861
2014-02-23,74025,252,0,1,1376,75654
2014-02-24,56942,332,0,96,1396,58766
2014-02-25,56756,223,0,102,1058,58139
2014-02-26,60887,293,0,8,1529,62717
2014-02-27,64445,339,0,44,1523,66351
2014-02-28,85621,324,0,3,1391,87339
2014-03-01,83409,382,0,160,1021,84972
2014-03-02,79463,353,0,2,1308,81126
2014-03-03,62518,349,0,5,1528,64400
2014-03-04,60858,380,0,106,1060,62404
2014-03-05,65005,269,0,0,1537,66811
2014-03-06,73800,347,0,0,1352,75499
2014-03-07,92965,370,0,0,1970,95305
2014-03-08,83457,366,0,114,570,84507
2014-03-09,96817,410,0,3,1749,98979
2014-03-10,65255,297,0,90,1511,67153
2014-03-11,60870,363,0,111,1121,62465
2014-03-12,61223,332,0,7,1888,63450
2014-03-13,67849,237,0,11,301,68398
2014-03-14,97771,365,0,44,1425,99605
2014-03-15,88093,402,0,310,1104,89909
2014-03-16,91901,563,0,15,1810,94289
2014-03-17,67422,410,0,8,1496,69336
2014-03-18,63543,578,0,134,1279,65534
2014-03-19,70505,312,171,1,1542,72531
2014-03-20,72148,376,1,126,1563,74214
2014-03-21,95428,365,0,6,1893,97692
2014-03-22,89184,530,0,135,1488,91337
2014-03-23,84758,544,0,5,2106,87413
2014-03-24,62946,351,0,59,1722,65078
2014-03-25,61510,370,0,109,1167,63156
2014-03-26,69399,401,177,13,1646,71636
2014-03-27,73732,326,126,461,1668,76313
2014-03-28,91264,576,0,17,1853,93710
2014-03-29,96517,445,169,359,1072,98562
2014-03-30,98647,742,166,60,2111,101726
2014-03-31,66316,496,0,1532,2126,70470
2014-04-01,64014,426,0,328,3102,67870
2014-04-02,68386,378,306,167,2972,72209
2014-04-03,66772,649,84,198,3334,71037
2014-04-04,101787,462,0,113,3537,105899
2014-04-05,95598,398,318,303,5323,101940
2014-04-06,96763,563,0,2972,3099,103397
2014-04-07,68455,332,0,4294,3734,76815
2014-04-08,65196,550,128,1545,3605,71024
2014-04-09,67480,426,364,124,3221,71615
2014-04-10,87282,517,0,1813,4525,94137
2014-04-11,126752,772,0,4380,4744,136648
2014-04-12,148198,797,180,5851,8767,163793
2014-04-13,116615,552,262,3647,5492,126568
2014-04-14,79578,692,121,698,4026,85115
2014-04-15,84963,817,0,439,4783,91002
2014-04-16,101656,582,0,2922,2895,108055
2014-04-17,142573,559,79,550,5631,149392
2014-04-18,213827,728,0,4695,5528,224778
2014-04-19,127036,784,284,10330,8245,146679
2014-04-20,97837,546,0,3798,3838,106019
2014-04-21,156389,843,83,7061,3973,168349
2014-04-22,108330,812,44,4976,3826,117988
2014-04-23,88910,468,371,472,3755,93976
2014-04-24,99613,852,74,3121,3749,107409
2014-04-25,146024,748,0,6609,5525,158906
2014-04-26,177360,692,29,9108,10558,197747
2014-04-27,119094,504,186,3984,4551,128319
2014-04-28,93722,614,134,1893,4896,101259
2014-04-29,92971,826,212,3880,3672,101561
2014-04-30,195774,852,0,1534,6891,205051
2014-05-01,206489,630,0,4358,7188,218665
2014-05-02,121207,589,0,6126,5436,133358
2014-05-03,143383,465,188,8010,14296,166342
2014-05-04,177448,1147,0,6274,6061,190930
2014-05-05,100259,434,110,4805,5256,110864
2014-05-06,83580,411,85,1770,6121,91967
2014-05-07,81880,428,515,4142,5640,92605
2014-05-08,99824,726,107,4720,3894,109271
2014-05-09,109392,490,0,6069,5918,121869
2014-05-10,122667,596,162,7333,13768,144526
2014-05-11,105189,557,254,3727,6771,116498
2014-05-12,81939,457,2,141,3510,86049
2014-05-13,76318,581,97,979,6119,84094
2014-05-14,77120,706,180,2881,6525,87412
2014-05-15,82258,598,0,693,6995,90544
2014-05-16,110763,603,169,9184,6202,126921
2014-05-17,101550,448,170,7376,13643,123187
2014-05-18,94031,846,384,11827,7235,114323
2014-05-19,77314,660,0,3086,5653,86713
2014-05-20,78550,457,138,5483,6488,91116
2014-05-21,82906,377,180,802,7560,91825
2014-05-22,86739,851,195,5192,6912,99889
2014-05-23,129732,683,160,8347,7116,146038
2014-05-24,140083,525,183,9680,20049,170520
2014-05-25,112710,793,183,6972,7419,128077
2014-05-26,83876,706,200,125,6831,91738
2014-05-27,82125,586,56,1499,7400,91666
2014-05-28,119155,482,728,2340,9726,132431
2014-05-29,148832,690,155,2395,8555,160627
2014-05-30,144457,544,110,6627,7760,159498
2014-05-31,156628,451,134,12216,19245,188674
2014-06-01,144568,541,169,6788,9937,162003
2014-06-02,107648,517,295,6415,7264,122139
2014-06-03,83927,569,142,3543,6086,94267
2014-06-04,90882,530,363,3482,8840,104097
2014-06-05,108665,793,162,2276,10263,122159
2014-06-06,183598,690,264,11921,8799,205272
2014-06-07,243086,559,165,13584,20733,278127
2014-06-08,162639,775,375,6338,10630,180757
2014-06-09,123388,710,284,1542,8358,134282
2014-06-10,100729,841,246,4413,9550,115779
2014-06-11,106929,888,203,2856,10638,121514
2014-06-12,110392,989,0,6340,9746,127467
2014-06-13,152606,784,122,8146,8704,170362
2014-06-14,216077,637,192,8898,22062,247866
2014-06-15,151848,722,85,11446,11406,175507
2014-06-16,114302,740,131,3886,8744,127803
2014-06-17,104504,950,190,3939,9160,118743
2014-06-18,150050,790,607,2035,10724,164206
2014-06-19,177340,648,0,3453,11345,192786
2014-06-20,188650,869,0,8479,9977,207975
2014-06-21,234443,894,0,17620,22612,275569
2014-06-22,202272,1006,300,7391,12361,223330
2014-06-23,119694,983,266,6457,9387,136787
2014-06-24,121653,1091,445,4450,10922,138561
2014-06-25,127775,713,180,3489,12255,144412
2014-06-26,138715,869,203,5376,12771,157934
2014-06-27,179809,1312,101,6451,10765,198438
2014-06-28,256690,1090,269,11013,25424,294486
2014-06-29,200999,1087,297,10416,15482,228281
2014-06-30,137820,1069,87,4976,12551,156503
2014-07-01,132595,1513,157,9285,14654,158204
2014-07-02,126988,1205,315,2273,14139,144920
2014-07-03,146683,868,127,1597,14743,164018
2014-07-04,231459,1408,101,11470,13155,257593
2014-07-05,340154,982,203,11322,27183,379844
2014-07-06,248346,1292,188,8607,15990,274423
2014-07-07,173499,1273,192,3900,12405,191269
2014-07-08,152471,1119,0,4271,15997,173858
2014-07-09,146582,1291,0,3463,15803,167139
2014-07-10,179976,1718,396,4428,17408,203926
2014-07-11,242422,2000,262,9456,12178,266318
2014-07-12,336802,933,0,6661,27273,371669
2014-07-13,231777,1496,0,8282,16445,258000
2014-07-14,202794,1543,107,5509,13462,223415
2014-07-15,167751,1632,112,9739,16394,195628
2014-07-16,169129,1474,369,3362,15458,189792
2014-07-17,194534,1807,265,6045,15891,218542
2014-07-18,293633,2431,0,9344,12408,317816
2014-07-19,402128,1778,79,9806,26697,440488
2014-07-20,309542,1983,185,9257,17605,338572
2014-07-21,220968,2031,0,1357,13345,237701
2014-07-22,164792,1883,90,2388,14806,183959
2014-07-23,173686,1642,127,4277,15177,194909
2014-07-24,202873,1491,228,4243,15975,224810
2014-07-25,316688,2409,0,9594,13262,341953
2014-07-26,453164,2202,622,7462,27979,491429
2014-07-27,281139,1641,0,5975,17482,306237
2014-07-28,193306,1449,198,4341,12654,211948
2014-07-29,184087,2203,0,6060,14984,207334
2014-07-30,203112,1548,187,1698,14167,220712
2014-07-31,247974,2160,307,6450,16349,273240
2014-08-01,386687,2444,0,8470,14469,412070
2014-08-02,537391,1981,0,13910,28238,581520
2014-08-03,392124,2532,170,14762,18354,427942
2014-08-04,225195,2383,172,7085,11899,246734
2014-08-05,206767,1809,350,6497,14398,229821
2014-08-06,214562,1720,291,4529,14906,236008
2014-08-07,229664,1822,2,5551,14866,251905
2014-08-08,345913,2504,0,15790,12484,376691
2014-08-09,473476,1872,95,12283,26277,514003
2014-08-10,360460,1982,0,10063,16784,389289
2014-08-11,247056,1738,165,6776,11467,267202
2014-08-12,217402,2315,426,6346,12402,238891
2014-08-13,204825,1564,183,5771,13151,225494
2014-08-14,310110,1850,93,8615,13554,334222
2014-08-15,340269,2911,213,8009,11424,362826
2014-08-16,433145,1668,183,13302,24564,472862
2014-08-17,352674,1958,274,13744,15892,384542
2014-08-18,262358,2289,414,6772,10940,282773
2014-08-19,198768,2101,0,7319,11842,220030
2014-08-20,199898,1292,110,5560,12344,219204
2014-08-21,221048,1442,0,7504,12818,242812
2014-08-22,267083,2023,0,16169,10511,295786
2014-08-23,411181,1638,140,8098,24277,445334
2014-08-24,287125,1538,125,9179,14744,312711
2014-08-25,209531,1319,0,5453,9056,225359
2014-08-26,168900,1795,227,4136,10673,185731
2014-08-27,181945,1054,847,2224,11318,197388
2014-08-28,214672,1047,0,5304,10513,231536
2014-08-29,268483,1372,0,10530,9650,290035
2014-08-30,365787,921,198,8843,24281,400030
2014-08-31,257492,1123,0,11371,13936,283922
2014-09-01,189144,606,0,10954,8161,208865
2014-09-02,143653,1389,0,4311,12055,161408
2014-09-03,141014,745,154,5179,12566,159658
2014-09-04,151043,707,128,6116,11353,169347
2014-09-05,197151,792,108,11006,9645,218702
